variants,batchSeed,metaPowerMultiplier,permanentMissChance,pickupReactionSeconds,pickupReactionJitterSeconds,pickupActionIntervalSeconds,perkDecisionSeconds,simulationHz,totalWaves,runIndex,gameplaySeed,botSeed,win,timedOut,activeDurationSeconds,estimatedWallDurationSeconds,waveReached,level,perkDecisions,kills,merges,formed3Star,locked3Star,consumes,dropsGenerated,collected,expired,cardsFull,permanentlyMissedDrops,unresolvedDrops,expiredRate,collectedRate,mergesBeforeBoss,mergesPerRegularWave,breatherSeconds,breatherShare,bossReached,bossKilled,bossBreached,bossEntryFormed3Star,bossEntryLocked3Star,bossEntryCollected,bossSpawnFormed3Star,bossSpawnLocked3Star,bossSpawnCollected,preBossKillFormed3Star,preBossKillLocked3Star,preBossKillCollected,bossFightDurationSeconds,bossShare,peakEnemies,peakBullets,peakDrops,peakParticles
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1332,676694004,3831778475,false,false,817.6666666665803,835.6666666665803,9,7,6,179,13,4,2,0,26,21,5,0,5,0,0.19230769230769232,0.8076923076923077,11,1.375,159.73333333332567,0.19535262943335818,1,0,1,3,2,18,4,2,21,0,0,0,0,0,5,10,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1333,724592320,849692793,false,false,803.5999999999265,818.5999999999265,9,6,5,179,23,7,3,5,47,38,9,5,9,0,0.19148936170212766,0.8085106382978723,22,2.75,159.73333333332567,0.19877219180355934,1,0,1,7,3,35,7,3,38,0,0,0,0,0,6,9,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1334,697151780,1016871422,false,false,816.4666666665814,831.4666666665814,9,6,5,179,16,4,3,5,32,29,3,5,3,0,0.09375,0.90625,13,1.625,159.73333333332567,0.1956397485098502,1,0,1,3,3,22,4,3,29,0,0,0,0,0,3,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1335,981569967,2642572785,false,false,800.466666666596,818.466666666596,9,7,6,179,20,6,3,14,49,44,5,14,5,0,0.10204081632653061,0.8979591836734694,19,2.375,159.73333333332567,0.19955026234697232,1,0,1,6,3,37,6,3,41,0,0,0,0,0,7,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1336,1926075576,3954407217,false,false,863.7333333332051,878.7333333332051,9,6,5,179,24,7,3,11,48,45,3,11,3,0,0.0625,0.9375,22,2.75,159.73333333332567,0.1849336214881322,1,0,1,7,3,33,7,3,41,0,0,0,0,0,7,6,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1337,2543561749,3318229175,false,false,752.8666666666393,767.8666666666393,9,6,5,179,24,7,2,14,50,48,2,14,2,0,0.04,0.96,24,3,159.73333333332567,0.21216682900911824,1,0,1,7,2,43,7,2,47,0,0,0,0,0,6,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1338,555996533,4119108310,false,false,806.8666666665902,824.8666666665902,9,7,6,179,21,6,3,4,41,34,7,4,7,0,0.17073170731707318,0.8292682926829268,15,1.875,159.73333333332567,0.19796744608775613,1,0,1,4,3,24,6,3,34,0,0,0,0,0,6,10,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1339,3654094922,2034321352,true,false,801.3666666665952,819.3666666665952,9,7,6,180,12,3,3,0,24,19,5,0,5,0,0.20833333333333334,0.7916666666666666,7,0.875,159.73333333332567,0.1993261511584459,1,1,0,2,2,14,3,3,17,3,3,18,136.83333333320888,0.17074996880315432,5,13,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1340,3759039250,3302572513,false,false,803.2999999999267,821.2999999999267,9,7,6,179,26,8,3,10,53,46,7,10,7,0,0.1320754716981132,0.8679245283018868,23,2.875,159.73333333332567,0.19884642516287843,1,0,1,7,3,38,8,3,45,0,0,0,0,0,6,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1341,847562075,3566414415,false,false,737.1999999999869,755.1999999999869,9,7,6,179,21,6,3,16,51,47,4,16,4,0,0.0784313725490196,0.9215686274509803,21,2.625,159.73333333332567,0.21667570989328339,1,0,1,6,3,38,6,3,46,0,0,0,0,0,5,6,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1342,3690767893,2346633160,false,false,778.3333333332828,793.3333333332828,9,6,5,179,18,5,3,1,32,29,3,1,3,0,0.09375,0.90625,16,2,159.73333333332567,0.20522483940043176,1,0,1,5,3,25,5,3,28,0,0,0,0,0,5,6,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1343,2570245115,1224371628,false,false,749.4333333333091,767.4333333333091,9,7,6,179,24,7,3,4,39,38,1,4,1,0,0.02564102564102564,0.9743589743589743,16,2,159.73333333332567,0.21313881599430348,1,0,1,4,3,27,7,3,37,0,0,0,0,0,6,10,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1344,4095965,393855579,false,false,780.4666666666142,795.4666666666142,9,6,5,179,18,5,2,2,32,28,4,2,4,0,0.125,0.875,15,1.875,159.73333333332567,0.20466387631332078,1,0,1,4,2,24,5,2,28,0,0,0,0,0,2,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1345,458522544,1866562103,false,false,815.5999999999156,830.5999999999156,9,6,5,179,12,3,3,0,25,19,6,0,6,0,0.24,0.76,6,0.75,159.73333333332567,0.19584763773092473,1,0,1,1,1,11,3,3,19,0,0,0,0,0,5,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1346,2867563514,1028772528,false,false,778.5333333332826,793.5333333332826,9,6,5,179,17,5,3,1,35,28,7,1,7,0,0.2,0.8,16,2,159.73333333332567,0.2051721185134476,1,0,1,5,3,23,5,3,28,0,0,0,0,0,3,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1347,3170321811,3718629573,false,false,800.5666666665959,818.5666666665959,9,7,6,179,26,8,3,15,55,49,6,15,6,0,0.10909090909090909,0.8909090909090909,20,2.5,159.73333333332567,0.19952533622018545,1,0,1,5,3,41,8,3,49,0,0,0,0,0,6,12,4,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1348,2143826762,3055368319,false,false,805.8666666665911,823.8666666665911,9,7,6,179,17,5,3,0,28,26,2,0,2,0,0.07142857142857142,0.9285714285714286,16,2,159.73333333332567,0.19821310390470798,1,0,1,5,3,22,5,3,26,0,0,0,0,0,3,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1349,2548414555,726313100,false,false,784.8999999999435,799.8999999999435,9,6,5,179,24,7,3,16,53,49,4,16,4,0,0.07547169811320754,0.9245283018867925,22,2.75,159.73333333332567,0.2035078778613036,1,0,1,6,3,39,6,3,46,0,0,0,0,0,7,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1350,4219816594,1437832850,false,false,798.266666666598,813.266666666598,9,6,5,179,16,5,3,0,30,26,4,0,4,0,0.13333333333333333,0.8666666666666667,13,1.625,159.73333333332567,0.20010021713713808,1,0,1,4,3,22,5,3,26,0,0,0,0,0,3,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1351,4212995224,661101114,false,false,801.8333333332614,819.8333333332614,9,7,6,179,25,8,3,7,47,42,5,7,5,0,0.10638297872340426,0.8936170212765957,21,2.625,159.73333333332567,0.19921014342133445,1,0,1,7,3,33,8,3,40,0,0,0,0,0,8,8,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1352,2282478586,3830905120,false,false,821.033333333244,839.033333333244,9,7,6,179,26,8,3,11,57,47,10,11,10,0,0.17543859649122806,0.8245614035087719,23,2.875,159.73333333332567,0.1945515813405989,1,0,1,7,3,38,8,3,46,0,0,0,0,0,5,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1353,2624029122,3819114008,false,false,779.2666666666153,797.2666666666153,9,7,6,179,22,7,3,4,41,36,5,4,5,0,0.12195121951219512,0.8780487804878049,16,2,159.73333333332567,0.20497904012319643,1,0,1,4,3,25,7,3,34,0,0,0,0,0,7,12,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1354,1533979207,3378705857,false,false,769.1666666666245,787.1666666666245,9,7,6,179,19,5,2,13,46,42,4,13,4,0,0.08695652173913043,0.9130434782608695,13,1.625,159.73333333332567,0.20767063921993645,1,0,1,3,2,24,5,2,39,0,0,0,0,0,6,6,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1355,482853733,2485018342,false,false,805.3999999999248,820.3999999999248,9,6,5,179,25,8,3,14,51,49,2,14,2,0,0.0392156862745098,0.9607843137254902,25,3.125,159.73333333332567,0.1983279529840335,1,0,1,8,3,44,8,3,48,0,0,0,0,0,8,5,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1356,420120503,899479315,false,false,791.3999999999376,809.3999999999376,9,7,6,179,24,7,3,6,47,40,7,6,7,0,0.14893617021276595,0.851063829787234,22,2.75,159.73333333332567,0.20183640805324524,1,0,1,7,3,32,7,3,37,0,0,0,0,0,6,11,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1357,3332586768,3217900032,false,false,800.4333333332627,818.4333333332627,9,7,6,179,20,6,3,6,39,35,4,6,4,0,0.10256410256410256,0.8974358974358975,15,1.875,159.73333333332567,0.1995585724399364,1,0,1,4,3,26,6,3,34,0,0,0,0,0,6,11,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1358,598789759,1392244212,false,false,762.9666666666301,780.9666666666301,9,7,6,179,21,6,3,4,36,35,1,4,1,0,0.027777777777777776,0.9722222222222222,15,1.875,159.73333333332567,0.20935820699899516,1,0,1,4,3,24,6,3,35,0,0,0,0,0,6,11,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1359,1508576934,2893460548,false,false,809.8333333332541,827.8333333332541,9,7,6,179,18,5,2,0,34,28,6,0,6,0,0.17647058823529413,0.8235294117647058,13,1.625,159.73333333332567,0.19724223091172005,1,0,1,4,2,20,5,2,25,0,0,0,0,0,8,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1360,3536072934,2931022374,false,false,802.5666666665941,817.5666666665941,9,6,5,179,18,5,3,1,32,28,4,1,4,0,0.125,0.875,15,1.875,159.73333333332567,0.19902811812103682,1,0,1,4,3,22,5,3,27,0,0,0,0,0,7,8,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1361,684604653,149686528,false,false,801.1666666665953,816.1666666665953,9,6,5,179,15,4,3,1,27,25,2,1,2,0,0.07407407407407407,0.9259259259259259,12,1.5,159.73333333332567,0.19937591013106706,1,0,1,3,2,20,4,3,25,0,0,0,0,0,6,11,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1362,2338176565,1099164146,false,false,800.9333333332622,818.9333333332622,9,7,6,179,12,3,2,0,28,21,7,0,7,0,0.25,0.75,7,0.875,159.73333333332567,0.1994339936740551,1,0,1,1,1,13,3,2,21,0,0,0,0,0,4,4,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1363,168035226,2485605274,false,false,748.6333333333098,766.6333333333098,9,7,6,179,18,5,2,2,30,29,1,2,1,0,0.03333333333333333,0.9666666666666667,16,2,159.73333333332567,0.21336657909968926,1,0,1,4,2,25,5,2,29,0,0,0,0,0,5,9,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1364,1547920208,936155656,false,false,788.69999999994,806.69999999994,9,7,6,179,19,5,2,1,35,29,6,1,6,0,0.17142857142857143,0.8285714285714286,12,1.5,159.73333333332567,0.20252736570728772,1,0,1,3,2,20,5,2,27,0,0,0,0,0,7,4,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1365,2555891351,801403331,false,false,744.7333333333133,759.7333333333133,9,6,5,179,23,6,3,10,49,43,6,10,6,0,0.12244897959183673,0.8775510204081632,22,2.75,159.73333333332567,0.21448393160862497,1,0,1,6,3,34,6,3,43,0,0,0,0,0,4,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1366,1582530058,4125187491,true,false,755.8999999999699,773.8999999999699,9,7,6,180,14,4,3,0,27,22,5,0,5,0,0.18518518518518517,0.8148148148148148,7,0.875,159.73333333332567,0.2113154297305623,1,1,0,2,2,12,3,3,20,3,3,21,101.83333333324072,0.13471799620749408,6,11,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1367,2737942545,1820831055,false,false,748.6333333333098,766.6333333333098,9,7,6,179,22,6,3,6,41,38,3,6,3,0,0.07317073170731707,0.926829268292683,17,2.125,159.73333333332567,0.21336657909968926,1,0,1,5,3,26,6,3,37,0,0,0,0,0,6,6,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1368,2614801165,2798586020,false,false,754.9999999999707,769.9999999999707,9,6,5,179,19,5,3,19,57,48,9,19,9,0,0.15789473684210525,0.8421052631578947,16,2,159.73333333332567,0.21156732891832036,1,0,1,5,3,35,5,3,46,0,0,0,0,0,6,11,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1369,1076740404,1487939253,false,false,782.6666666666122,797.6666666666122,9,6,5,179,24,7,3,9,47,43,4,9,4,0,0.0851063829787234,0.9148936170212766,18,2.25,159.73333333332567,0.20408858603066882,1,0,1,5,3,31,7,3,39,0,0,0,0,0,6,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1370,1990213396,2274566312,false,false,767.9999999999588,785.9999999999588,9,7,6,179,21,6,3,12,50,43,7,12,7,0,0.14,0.86,20,2.5,159.73333333332567,0.2079861111111123,1,0,1,6,3,33,6,3,43,0,0,0,0,0,6,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1371,2868866469,1481189326,false,false,781.5333333332799,796.5333333332799,9,6,5,179,18,5,3,2,32,29,3,2,3,0,0.09375,0.90625,16,2,159.73333333332567,0.20438454320566826,1,0,1,4,3,27,5,3,29,0,0,0,0,0,6,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1372,1616171864,354667584,false,false,739.8999999999844,754.8999999999844,9,6,5,179,11,3,3,0,23,20,3,0,3,0,0.13043478260869565,0.8695652173913043,10,1.25,159.73333333332567,0.21588502950848634,1,0,1,3,3,15,3,3,19,0,0,0,0,0,5,10,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1373,1799978416,1475524140,false,false,759.1999999999668,777.1999999999668,9,7,6,179,23,7,3,7,45,40,5,7,5,0,0.1111111111111111,0.8888888888888888,18,2.25,159.73333333332567,0.2103969090270451,1,0,1,5,3,31,7,3,40,0,0,0,0,0,6,10,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1374,3784546534,1522486002,false,false,798.8666666665974,813.8666666665974,9,6,5,179,18,5,3,6,34,32,2,6,2,0,0.058823529411764705,0.9411764705882353,15,1.875,159.73333333332567,0.19994992906618483,1,0,1,4,3,23,5,3,31,0,0,0,0,0,5,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1375,447028931,1236637799,false,false,835.8666666665638,853.8666666665638,9,7,6,179,24,7,3,5,47,39,8,5,8,0,0.1702127659574468,0.8297872340425532,22,2.75,159.73333333332567,0.19109905886107673,1,0,1,7,3,32,7,3,37,0,0,0,0,0,7,14,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1376,1315491242,1198150294,false,false,786.2333333332756,801.2333333332756,9,6,5,179,23,7,3,7,44,40,4,7,4,0,0.09090909090909091,0.9090909090909091,23,2.875,159.73333333332567,0.20316275914699292,1,0,1,7,3,35,7,3,40,0,0,0,0,0,8,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1377,1451962620,4058211116,false,false,784.299999999944,802.299999999944,9,7,6,179,19,6,3,2,33,31,2,2,2,0,0.06060606060606061,0.9393939393939394,12,1.5,159.73333333332567,0.20366356411237674,1,0,1,3,3,21,5,3,28,0,0,0,0,0,6,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1378,889414974,165503197,false,false,759.6666666666331,774.6666666666331,9,6,5,179,15,4,2,8,37,31,6,8,6,0,0.16216216216216217,0.8378378378378378,13,1.625,159.73333333332567,0.2102676612549356,1,0,1,3,2,25,3,2,30,0,0,0,0,0,5,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1379,1885552251,537779928,false,false,779.133333333282,797.133333333282,9,7,6,179,22,6,3,12,48,44,4,12,4,0,0.08333333333333333,0.9166666666666666,21,2.625,159.73333333332567,0.20501411825105184,1,0,1,6,3,37,6,3,44,0,0,0,0,0,7,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1380,2620329606,4182488587,false,false,796.3333333332664,811.3333333332664,9,6,5,179,22,6,3,11,47,43,4,11,4,0,0.0851063829787234,0.9148936170212766,18,2.25,159.73333333332567,0.2005860192549256,1,0,1,5,3,29,6,3,41,0,0,0,0,0,5,4,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1381,3237762175,2787974804,false,false,795.9999999999334,810.9999999999334,9,6,5,179,16,5,3,0,27,24,3,0,3,0,0.1111111111111111,0.8888888888888888,14,1.75,159.73333333332567,0.20067001675042592,1,0,1,4,3,21,5,3,24,0,0,0,0,0,6,11,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1382,1582209672,4035317716,false,false,749.8333333333087,767.8333333333087,9,7,6,179,24,7,3,10,46,44,2,10,2,0,0.043478260869565216,0.9565217391304348,21,2.625,159.73333333332567,0.21302511669259513,1,0,1,6,3,34,7,3,42,0,0,0,0,0,6,10,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1383,3172323864,3012540913,false,false,799.033333333264,814.033333333264,9,6,5,179,27,8,3,9,51,46,5,9,5,0,0.09803921568627451,0.9019607843137255,20,2.5,159.73333333332567,0.1999082224354506,1,0,1,6,3,35,8,3,46,0,0,0,0,0,4,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1384,2058805711,2768986832,false,false,789.6333333332725,807.6333333332725,9,7,6,179,26,8,3,5,48,40,8,5,8,0,0.16666666666666666,0.8333333333333334,22,2.75,159.73333333332567,0.20228798176369367,1,0,1,7,3,36,8,3,39,0,0,0,0,0,6,9,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1385,2586930285,1319033511,false,false,781.766666666613,796.766666666613,9,6,5,179,24,7,3,8,47,41,6,8,6,0,0.1276595744680851,0.8723404255319149,23,2.875,159.73333333332567,0.20432354069842235,1,0,1,7,3,40,7,3,41,0,0,0,0,0,4,4,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1386,3532272835,1218641449,false,false,759.3999999999667,774.3999999999667,9,6,5,179,14,4,2,0,23,21,2,0,2,0,0.08695652173913043,0.9130434782608695,11,1.375,159.73333333332567,0.2103414976736011,1,0,1,3,2,17,4,2,21,0,0,0,0,0,6,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1387,998138492,977896932,false,false,792.8333333332696,810.8333333332696,9,7,6,179,16,5,3,5,30,29,1,5,1,0,0.03333333333333333,0.9666666666666667,14,1.75,159.73333333332567,0.2014715156611375,1,0,1,4,3,26,5,3,29,0,0,0,0,0,7,8,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1388,1032963927,2801711981,false,false,801.9666666665946,819.9666666665946,9,7,6,179,15,4,3,0,31,25,6,0,6,0,0.1935483870967742,0.8064516129032258,14,1.75,159.73333333332567,0.19917702315142777,1,0,1,4,3,22,4,3,25,0,0,0,0,0,6,13,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1389,3769532148,3024563152,false,false,742.0333333333158,757.0333333333158,9,6,5,179,9,3,3,0,17,14,3,0,3,0,0.17647058823529413,0.8235294117647058,7,0.875,159.73333333332567,0.2152643636853638,1,0,1,2,2,12,3,3,14,0,0,0,0,0,6,11,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1390,624334700,893091084,false,false,808.7999999999217,823.7999999999217,9,6,5,179,18,5,3,1,34,28,6,1,6,0,0.17647058823529413,0.8235294117647058,15,1.875,159.73333333332567,0.19749423013518932,1,0,1,5,3,24,5,3,27,0,0,0,0,0,6,11,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1391,2416551159,4018004138,false,false,823.566666666575,838.566666666575,9,6,5,179,23,6,3,12,52,45,7,12,7,0,0.1346153846153846,0.8653846153846154,22,2.75,159.73333333332567,0.1939531306917191,1,0,1,6,3,37,6,3,41,0,0,0,0,0,8,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1392,2702979352,931524797,false,false,778.133333333283,793.133333333283,9,6,5,179,12,3,2,0,22,19,3,0,3,0,0.13636363636363635,0.8636363636363636,11,1.375,159.73333333332567,0.20527758738862578,1,0,1,3,2,17,3,2,19,0,0,0,0,0,5,8,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1393,4081264794,2215497340,false,false,800.8666666665956,815.8666666665956,9,6,5,179,23,7,3,6,38,37,1,6,1,0,0.02631578947368421,0.9736842105263158,19,2.375,159.73333333332567,0.19945059518855388,1,0,1,5,3,33,7,3,37,0,0,0,0,0,5,8,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1394,3351564261,3929532112,true,false,785.833333333276,803.833333333276,9,7,6,180,22,7,3,5,38,37,1,5,1,0,0.02631578947368421,0.9736842105263158,19,2.375,159.73333333332567,0.2032661717921578,1,1,0,6,3,28,6,3,34,6,3,35,127.49999999988404,0.16224814422043693,7,11,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1395,2180608612,619523386,false,false,769.5666666666241,784.5666666666241,9,6,5,179,22,7,3,4,43,36,7,4,7,0,0.16279069767441862,0.8372093023255814,18,2.25,159.73333333332567,0.2075626976220399,1,0,1,5,3,30,7,3,35,0,0,0,0,0,6,11,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1396,2107976222,805816324,false,false,815.099999999916,833.099999999916,9,7,6,179,26,8,3,12,56,46,10,12,10,0,0.17857142857142858,0.8214285714285714,21,2.625,159.73333333332567,0.19596777491515413,1,0,1,6,3,38,7,3,45,0,0,0,0,0,8,9,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1397,1516043184,1079814500,false,false,764.5666666666286,782.5666666666286,9,7,6,179,18,6,3,0,30,26,4,0,4,0,0.13333333333333333,0.8666666666666667,14,1.75,159.73333333332567,0.20892008545145435,1,0,1,4,2,21,5,2,25,0,0,0,0,0,6,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1398,1666551077,1033772973,false,false,820.4666666665778,838.4666666665778,9,7,6,179,15,4,2,0,25,23,2,0,2,0,0.08,0.92,10,1.25,159.73333333332567,0.19468595108476028,1,0,1,2,2,17,4,2,22,0,0,0,0,0,5,10,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1399,2393656919,2587899022,false,false,735.1999999999887,753.1999999999887,9,7,6,179,21,6,3,1,36,30,6,1,6,0,0.16666666666666666,0.8333333333333334,15,1.875,159.73333333332567,0.21726514327166505,1,0,1,4,2,25,6,3,30,0,0,0,0,0,7,7,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1400,1717916534,14655604,false,false,778.0999999999497,793.0999999999497,9,6,5,179,24,7,3,11,49,45,4,11,4,0,0.08163265306122448,0.9183673469387755,23,2.875,159.73333333332567,0.20528638135629868,1,0,1,7,3,36,7,3,45,0,0,0,0,0,3,4,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1401,3472998338,1733323767,false,false,795.9333333332668,813.9333333332668,9,7,6,179,19,5,3,0,36,28,8,0,8,0,0.2222222222222222,0.7777777777777778,16,2,159.73333333332567,0.20068682469219243,1,0,1,4,3,25,5,3,27,0,0,0,0,0,7,10,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1402,457973989,2891083656,false,false,810.1333333332539,828.1333333332539,9,7,6,179,16,5,3,0,29,25,4,0,4,0,0.13793103448275862,0.8620689655172413,16,2,159.73333333332567,0.19716919025675775,1,0,1,5,3,24,5,3,25,0,0,0,0,0,6,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1403,1018615448,1348588512,false,false,809.0333333332549,827.0333333332549,9,7,6,179,13,3,3,0,25,23,2,0,2,0,0.08,0.92,13,1.625,159.73333333332567,0.1974372708170341,1,0,1,3,3,22,3,3,23,0,0,0,0,0,6,11,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1404,4021733383,829861786,false,false,771.0666666666227,789.0666666666227,9,7,6,179,13,3,3,4,34,27,7,4,7,0,0.20588235294117646,0.7941176470588235,8,1,159.73333333332567,0.20715891405844905,1,0,1,2,2,17,3,3,22,0,0,0,0,0,6,11,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1405,2762748846,879349935,false,false,783.4666666666114,798.4666666666114,9,6,5,179,19,5,3,6,41,35,6,6,6,0,0.14634146341463414,0.8536585365853658,15,1.875,159.73333333332567,0.2038801906058589,1,0,1,4,2,24,5,3,34,0,0,0,0,0,6,5,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1406,2953006338,4029567265,false,false,839.7666666665602,857.7666666665602,9,7,6,179,28,9,3,7,48,45,3,7,3,0,0.0625,0.9375,22,2.75,159.73333333332567,0.1902115667050521,1,0,1,7,3,33,9,3,44,0,0,0,0,0,6,8,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1407,91933904,861015565,true,false,812.6999999999182,830.6999999999182,9,7,6,180,14,4,3,0,25,23,2,0,2,0,0.08,0.92,8,1,159.73333333332567,0.19654649112014488,1,1,0,2,2,14,4,3,21,4,3,22,160.166666666521,0.1970796932035648,6,11,2,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1408,2718709947,2267197307,false,false,819.6999999999118,834.6999999999118,9,6,5,179,27,8,2,13,53,50,3,13,3,0,0.05660377358490566,0.9433962264150944,21,2.625,159.73333333332567,0.19486804115327908,1,0,1,6,2,39,8,2,49,0,0,0,0,0,5,8,3,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1409,3121549591,1598247950,false,false,728.0333333333285,746.0333333333285,9,7,6,179,15,4,2,0,26,23,3,0,3,0,0.11538461538461539,0.8846153846153846,12,1.5,159.73333333332567,0.21940387344900883,1,0,1,3,2,19,4,2,23,0,0,0,0,0,3,4,1,0
difficulty-hard,20260712,1,0.12,0.45,0.2,0.18,3,30,9,1410,1650801053,80855623,false,false,756.9666666666355,774.9666666666355,9,7,6,179,26,8,3,12,56,48,8,12,8,0,0.14285714285714285,0.8571428571428571,20,2.5,159.73333333332567,0.2110176581971891,1,0,1,6,3,37,8,3,47,0,0,0,0,0,6,7,2,0
